-Infini;+Infini;+Infini;32,25152;117,7036;6,821925
-Infini;+Infini;+Infini;24,5615;101,0976;359,909
-Infini;+Infini;+Infini;24,32749;101,4474;359,4938
-Infini;+Infini;+Infini;24,07521;101,3136;0,1653573
-Infini;+Infini;+Infini;24,3702;101,5294;359,9103
-Infini;+Infini;+Infini;24,43875;101,6001;-0,00448548
-Infini;+Infini;+Infini;24,45832;101,6178;-0,004398011
-Infini;+Infini;+Infini;24,46169;101,6715;0,01591168
-Infini;+Infini;+Infini;24,88945;101,7571;0,07503168
-Infini;+Infini;+Infini;24,4915;101,6999;0,005889952
-Infini;+Infini;+Infini;24,48724;101,7135;0,007982783
-Infini;+Infini;+Infini;24,26911;101,6876;359,9184
-Infini;+Infini;+Infini;24,44871;101,7384;0,01722118
-Infini;+Infini;+Infini;24,07668;101,7003;359,8935
0,02371;0,11938;1,51523;24,46561;101,7579;359,989
-Infini;+Infini;+Infini;24,39769;101,7525;0,03789996
0,05786;0,53622;1,99382;24,43307;101,7755;0,02042241
0,02989;0,27692;0,83355;24,47936;101,7757;0,0292396
0,0176;0,1553;0,4478;24,42097;101,7927;0,001078314
0,01644;0,14567;0,40835;24,86747;101,8459;0,0809449
0,01537;0,13339;0,37257;24,4683;101,8044;0,01183027
0,01546;0,12913;0,35986;24,45449;101,7925;0,01286255
0,01656;0,12983;0,36248;24,02643;101,7439;359,9244
0,02311;0,17192;0,47312;24,56992;101,7989;0,08880444
0,02823;0,20527;0,56028;24,36783;101,7976;359,9423
0,0277;0,19887;0,54298;24,45497;101,7921;-0,002421702
0,02799;0,19837;0,54009;24,55107;101,7928;0,02278066
0,02844;0,19883;0,53925;24,49002;101,7845;359,9802
0,02974;0,20632;0,55674;24,40002;101,7629;359,9452
0,0311;0,21196;0,56871;24,46204;101,8083;359,9938
0,02971;0,20305;0,54651;24,46169;101,8069;0,000426775
0,03036;0,20984;0,56078;24,4548;101,814;359,9909
0,0298;0,2074;0,55251;24,44644;101,8167;0,0007043281
0,02734;0,19312;0,51467;24,4465;101,8092;-0,003870524
0,02552;0,1822;0,48659;24,42593;101,7968;359,9854
0,02467;0,17763;0,4743;24,44377;101,7956;359,9861
0,02336;0,16899;0,45287;24,41413;101,7833;359,9744
0,0234;0,17036;0,45628;24,48209;101,8014;359,9914
0,02294;0,16691;0,44748;24,39816;101,7815;-0,003351544
0,02328;0,17076;0,45675;24,47857;101,7912;359,9708
0,02398;0,17691;0,47216;24,46521;101,7868;359,9894
0,02424;0,17861;0,47733;24,45091;101,7865;359,971
0,02441;0,17964;0,48084;24,44475;101,7779;-0,005623294
0,02586;0,19203;0,51178;24,44602;101,7713;0,01149336
0,02748;0,2039;0,54217;24,41984;101,7686;0,005880977
0,02954;0,2203;0,58423;24,43019;101,777;0
0,03284;0,24741;0,6532;24,42053;101,7465;0,005975712
0,03374;0,25497;0,67191;24,38931;101,7572;-0,001860797
0,03357;0,2542;0,67025;24,47357;101,7677;359,9813
0,03436;0,26035;0,68574;24,42087;101,7757;359,9843
0,03427;0,26258;0,69132;24,4386;101,7847;0,009171638
0,03479;0,26951;0,70781;24,43715;101,796;0,007942097
0,03396;0,26394;0,6923;24,43892;101,7986;0,005981274
0,03348;0,25658;0,67167;24,42347;101,8183;0,004871261
0,03042;0,22965;0,60373;24,43076;101,815;-0,001340964
0,03001;0,22339;0,58719;24,4224;101,8151;0,008845086
0,02778;0,20393;0,53964;24,43135;101,8114;0,01083091
0,02689;0,19689;0,5227;24,41177;101,8152;359,9937
0,02568;0,18741;0,50075;24,3858;101,8112;0,009434025
0,0254;0,1848;0,49499;24,4686;101,8211;359,9931
0,02474;0,17885;0,48126;24,4107;101,8214;-0,002073944
0,02439;0,17589;0,47535;24,45953;101,8202;-0,00114899
0,02379;0,17061;0,46407;24,42138;101,8275;-0,004525182
0,02311;0,16453;0,45099;24,45532;101,8218;359,9921
0,02344;0,16296;0,4497;24,41207;101,8308;-0,003934161
0,02404;0,1625;0,45152;24,4209;101,8495;359,9901
0,02515;0,16485;0,46069;24,43419;101,8408;-0,004650364
0,02652;0,16868;0,47241;24,43614;101,8483;-0,004191863
0,02791;0,17242;0,48332;24,44354;101,8423;359,9863
0,02846;0,16964;0,47767;24,43565;101,8272;359,9881
0,02888;0,16725;0,47295;24,40464;101,8258;359,9931
0,02839;0,15765;0,44925;24,45319;101,8422;359,9835
0,02973;0,16159;0,46049;24,44703;101,8301;359,9865
0,03195;0,17139;0,48641;24,45063;101,8308;359,9813
0,03146;0,16748;0,47659;24,36872;101,8049;359,9824
0,03062;0,16202;0,46155;24,42509;101,819;-0,005340174
0,0283;0,14914;0,42734;24,43798;101,8243;359,9834
0,02802;0,14718;0,42155;24,4089;101,7804;0,009677645
0,0274;0,14383;0,41242;24,45412;101,8189;359,9598
0,02764;0,146;0,41754;24,47691;101,7919;359,98
0,02509;0,13142;0,38067;24,40897;101,775;0,03265856
0,02622;0,13913;0,39974;24,38972;101,7879;359,9805
0,02627;0,14032;0,40204;24,44315;101,7839;0,009611812
0,02552;0,13639;0,39174;24,39087;101,7729;359,9924
0,02442;0,12949;0,37423;24,42696;101,7808;359,9699
0,0244;0,13011;0,37602;24,36918;101,746;0,03922892
0,02475;0,13332;0,38473;24,44184;101,7576;359,9786
0,02475;0,13377;0,38606;24,41371;101,7496;-0,005651915
0,02457;0,1326;0,38336;24,43026;101,7449;359,9829
0,0246;0,13322;0,38541;24,42157;101,7491;0,000169718
0,02453;0,13315;0,38549;24,40711;101,7494;-0,003567421
0,02353;0,12672;0,36882;24,41436;101,7533;359,9777
0,02277;0,1212;0,35484;24,38251;101,7225;-0,001926313
0,02611;0,1423;0,40673;24,40729;101,7501;359,9805
0,02393;0,12834;0,37141;24,38957;101,724;0,005482096
0,02255;0,11883;0,34616;24,43496;101,7618;359,9437
0,02258;0,11571;0,3375;24,40076;101,7385;0,01693338
0,02267;0,11625;0,33827;24,39922;101,7385;359,9848
0,0229;0,11712;0,33981;24,41319;101,732;359,9842
0,02437;0,12386;0,35519;24,41162;101,7263;359,9765
0,02459;0,12359;0,35433;24,36979;101,6959;-0,003977834
0,02562;0,12931;0,36815;24,40304;101,7245;0,0007669004
0,02589;0,13024;0,36981;24,39378;101,7223;359,9908
0,0264;0,13143;0,37216;24,63562;101,7631;0,06626352
0,02686;0,13296;0,37647;24,18309;101,6705;359,8962
0,02897;0,14411;0,40557;24,42391;101,7351;359,9758
0,02795;0,13621;0,38754;24,40803;101,7192;359,9854
0,0281;0,13719;0,38922;24,62989;101,7559;0,09805426
0,02816;0,13764;0,3901;24,33139;101,7016;359,9892
0,02768;0,13458;0,38333;24,4325;101,7006;0,00212119
0,02863;0,1412;0,40099;24,39189;101,699;-0,004988163
0,02848;0,14058;0,39974;24,41078;101,689;-0,002013002
0,02703;0,13163;0,378;24,41378;101,6937;0,009384545
0,02636;0,1276;0,36858;24,40129;101,69;359,9938
0,02714;0,13321;0,38275;24,46581;101,6935;0,003478096
0,02613;0,12768;0,36888;24,38103;101,6755;0,0002287177
0,02581;0,12696;0,36755;24,429;101,6839;359,9883
0,02772;0,13847;0,39679;24,44852;101,6932;359,9901
0,02765;0,13852;0,39822;24,37979;101,679;0,006482771
0,03006;0,15188;0,43194;24,40825;101,6844;-0,003718402
0,029;0,14486;0,41376;24,40909;101,6793;-0,00505916
0,02782;0,13818;0,39774;24,40747;101,6849;-0,002091705
0,02664;0,13215;0,38364;24,39907;101,6745;-0,002247191
0,02624;0,13032;0,37898;24,39817;101,6722;0,000731246
0,02678;0,13425;0,38975;24,45132;101,6782;359,9885
0,02879;0,14608;0,42001;24,35345;101,6617;0,009836468
0,03002;0,15378;0,44006;24,39166;101,6723;-0,0004546615
0,03043;0,15674;0,44748;24,38939;101,6783;0,009498975
0,03045;0,15737;0,44829;24,41241;101,6901;359,99
0,02918;0,15154;0,43272;24,40079;101,6901;0,0198303
0,03046;0,16084;0,45603;24,40559;101,6894;0,01475798
0,03097;0,16482;0,46665;24,39942;101,685;0,002939076
0,03096;0,1648;0,46686;24,16403;101,6476;359,895
0,03262;0,17491;0,49333;24,67113;101,7506;0,09725703
0,03212;0,17072;0,48321;24,1632;101,6474;359,9069
0,03224;0,17205;0,48729;24,46795;101,7359;0,001978271
0,03221;0,17195;0,48714;24,43004;101,7424;0,006654144
0,03232;0,17213;0,48885;24,36869;101,6786;0,1211627
0,03221;0,1714;0,48769;24,47228;101,7363;0,0006613225
0,03256;0,17307;0,49362;24,49797;101,7836;359,903
0,03207;0,16914;0,483;24,44696;101,7403;-0,005101944
0,0316;0,16516;0,47304;24,4521;101,7427;359,9809
0,03173;0,16485;0,47264;24,45345;101,7444;359,9667
0,03113;0,16108;0,46334;24,43134;101,7296;0,003730335
0,03047;0,15701;0,45186;24,44963;101,7338;-0,005588811
0,03004;0,15436;0,44386;24,43707;101,7306;359,9854
0,02918;0,1498;0,43147;24,44998;101,7295;0,001407758
0,0296;0,15242;0,43717;24,43999;101,7195;-0,003539279
0,02983;0,15302;0,43842;24,49782;101,7284;0,01493391
0,0295;0,15011;0,43122;24,40634;101,7228;359,9823
0,0298;0,1513;0,43466;24,42597;101,7344;0,001939166
0,03109;0,15843;0,45144;24,44427;101,7404;0,01113401
0,03112;0,15851;0,45101;24,45276;101,7445;-0,0001782011
0,03199;0,16281;0,46057;24,45275;101,7562;-0,0005646162
0,03298;0,16796;0,47399;24,4102;101,7506;0,007727568
