-Infini;+Infini;+Infini;12,76032;115,9609;8,035836
-Infini;+Infini;+Infini;359,5391;121,8284;359,849
-Infini;+Infini;+Infini;359,2188;121,3449;359,8948
-Infini;+Infini;+Infini;359,1689;121,6061;359,9346
-Infini;+Infini;+Infini;359,1192;121,5693;359,9583
-Infini;+Infini;+Infini;359,134;121,6115;359,9611
0,01107;0,09166;0,26469;359,5734;121,2914;359,9934
0,01117;0,09196;0,26597;359,5542;121,3092;0,01088845
0,01134;0,09243;0,26716;359,5603;121,2797;359,9922
0,01148;0,09304;0,2683;359,5599;121,2854;359,9935
0,01165;0,09366;0,26944;359,5631;121,2796;359,9921
0,01173;0,094;0,27069;359,5915;121,2779;0,0109953
0,01033;0,08023001;0,23709;359,557;121,268;359,9872
0,009260001;0,0653;0,20056;359,6021;121,2666;0,006265595
0,01093;0,08508001;0,24869;359,5418;121,2635;359,9936
0,01049;0,07892;0,23374;359,5841;121,2567;-0,001766451
0,01028;0,07504;0,224;359,5551;121,2659;359,9744
0,009529999;0,06623001;0,20275;359,5624;121,2485;0,008115461
0,0095;0,06671;0,2044;359,596;121,2595;0,003037335
0,00949;0,06712;0,20606;359,5887;121,2535;-0,001424932
0,00954;0,06738;0,20776;359,5818;121,2523;0,02865941
0,00958;0,06796;0,20932;359,5922;121,2643;359,9926
0,009640001;0,06865;0,21082;359,5671;121,2753;-0,0005400807
0,009699999;0,06937;0,21229;359,5672;121,2337;359,9871
0,00966;0,06996;0,21381;359,5806;121,2547;359,9867
0,00968;0,07063;0,21528;359,3708;121,1612;0,0382308
0,00975;0,0713;0,21674;359,5562;121,2496;359,993
0,009810001;0,0721;0,21813;359,8017;121,304;359,9764
0,009939999;0,07289;0,21951;359,385;121,1492;0,02306973
0,01002;0,07356;0,22094;359,5947;121,2205;0,004594739
0,01009;0,07439;0,2223;359,5465;121,2049;-0,005421178
0,01016;0,07507;0,2237;359,7501;121,2745;359,9725
0,01024;0,07553;0,22518;359,5887;121,2166;359,9904
0,01029;0,07601;0,22664;359,5931;121,2128;0,006178502
0,01037;0,07658999;0,22806;359,5935;121,2089;-0,001499518
0,01037;0,0771;0,22948;359,5933;121,2018;359,9908
0,01031;0,07761;0,2309;359,5717;121,2052;359,9826
0,01023;0,07808;0,23232;359,5933;121,2022;0,00959387
0,01011;0,07855;0,23373;359,6115;121,1923;-0,005275709
0,00999;0,0792;0,23504;359,5653;121,2088;359,9918
0,009729999;0,07969;0,23641;359,5631;121,2098;-0,0003098888
0,00947;0,08015;0,23779;359,6093;121,1879;359,9924
0,00904;0,08087;0,23907;359,5739;121,1918;7,448048E-05
0,00872;0,08142;0,2404;359,5746;121,1915;0,005006226
0,00861;0,08179;0,24178;359,5241;121,2156;0,03142745
0,00843;0,08231;0,24311;359,568;121,189;359,9916
0,00822;0,08274;0,24445;359,5333;121,2123;0,007354009
0,0081;0,08308;0,24583;359,6022;121,1999;359,9909
0,00796;0,08353;0,24715;359,5298;121,1834;0,01085017
0,00767;0,08395;0,24848;359,5855;121,1768;359,9926
0,00762;0,08458;0,24972;359,5585;121,1859;359,9919
0,00753;0,08528;0,25092;359,5611;121,1937;0,008758921
0,0076;0,08604;0,25207;359,6422;121,1731;-0,002941868
0,00765;0,08661;0,2533;359,5781;121,1737;-0,001474774
0,0077;0,08796;0,25417;359,53;121,1768;0,001837983
0,0147;0,16493;0,43789;359,5588;121,1719;-0,0008679931
0,01396;0,07616001;0,27655;359,5649;121,1894;359,9863
-Infini;+Infini;+Infini;359,584;121,1645;359,9807
-Infini;+Infini;+Infini;359,5899;121,1886;359,9935
-0,03269;0,01205;0,29371;359,4754;121,1459;-0,001803859
-0,00121;0,05873;0,28103;359,6037;121,1624;359,992
0,0363;0,23657;1,03405;359,5337;121,171;0,004255228
0,03821;0,21418;0,79557;359,5698;121,1548;-0,001531686
0,08596;0,97415;2,68295;359,5869;121,1528;-0,004073513
0,01834;0,23537;0,62377;359,5357;121,1698;0,009902631
0,01209;0,17657;0,47714;359,5626;121,1656;0,004494169
0,00701;0,09084;0,26159;359,5535;121,1482;0,002960963
0,00652;0,09293;0,26217;359,5801;121,1539;359,9883
0,00626;0,09351;0,26334;359,6003;121,1377;0,002792428
0,00582;0,09418;0,26446;359,5338;121,1335;0,001218469
0,00592;0,09502;0,26548;359,5562;121,1513;0,0004125718
0,00595;0,096;0,26643;359,5641;121,1251;359,9828
0,00576;0,0968;0,26744;359,5477;121,1366;0,001959818
0,00564;0,09709;0,26865;359,5396;121,1347;0,009179258
0,00701;0,09926999;0,269;359,5638;121,1403;359,9913
0,00741;0,09989;0,27003;359,5365;121,1323;-0,00102196
0,00757;0,1001;0,27125;359,5466;121,1454;359,9931
0,00788;0,1003;0,27247;359,5384;121,1354;0,003458228
0,00816;0,101;0,27346;359,5466;121,1349;0,005799225
0,008119999;0,10151;0,27452;359,5371;121,1373;0,003329385
0,00829;0,10199;0,27559;359,5212;121,133;359,9864
0,00827;0,10243;0,27667;359,5601;121,1333;-0,001729703
0,00832;0,10289;0,27773;359,5589;121,1309;0,004230613
0,00841;0,10356;0,2787;359,5255;121,1244;0,01300589
0,00829;0,10374;0,2799;359,5486;121,1197;359,9932
0,00805;0,10394;0,28108;359,3725;121,0612;0,01379191
0,00792;0,10361;0,2825;359,5503;121,1452;-0,002612735
0,00786;0,10379;0,28371;359,6886;121,1825;0,005853719
0,00784;0,10414;0,28484;359,3939;121,0819;0,02584646
0,00795;0,10415;0,28611;359,6847;121,1768;0,01011189
0,00795;0,1043;0,28733;359,355;121,0703;0,009352003
0,0063;0,07128;0,20873;359,5029;121,1235;0,005848343
0,00715;0,0865;0,2456;359,5024;121,1264;-0,0006447302
0,00784;0,09779;0,27318;359,5001;121,1207;-0,005431314
0,00779;0,0953;0,26785;359,697;121,2112;-0,0001957704
0,00707;0,08251;0,23803;359,5119;121,1441;0,006062013
0,00721;0,08539;0,24521;359,4919;121,153;359,9863
0,00716;0,0866;0,24825;359,5336;121,1478;0,01279232
0,00702;0,08691;0,2492;359,5106;121,1588;0,003301303
0,00708;0,09073;0,25847;359,3524;121,1042;0,01495328
0,0071;0,09456;0,2674;359,6725;121,2162;0,004472607
0,00626;0,08348;0,24116;359,362;121,1251;0,02759496
0,00562;0,07739;0,2267;359,5262;121,1657;359,9911
0,00501;0,06998999;0,209;359,5186;121,1416;0,008739174
0,00499;0,07718;0,22618;359,5359;121,1663;359,9771
0,00519;0,08739;0,2506;359,5347;121,1437;0,0006943542
0,0051;0,08981;0,25633;359,5201;121,1432;-0,004660633
0,00497;0,09005;0,25708;359,5064;121,1395;0,01182167
0,00489;0,0918;0,26122;359,5043;121,1401;359,9884
0,00467;0,08808;0,25222;359,5146;121,1301;359,9634
0,00462;0,08965001;0,25607;359,4956;121,1241;0,001546324
0,00474;0,09529;0,26929;359,4973;121,1239;-0,004956147
0,00462;0,09124;0,25931;359,4957;121,1192;-0,003411958
0,00468;0,09417;0,26597;359,5181;121,1261;359,9913
0,00483;0,09762999;0,27325;359,4686;121,11;0,006191752
0,00455;0,09139;0,25799;359,4833;121,1129;0,004897978
0,00452;0,09321;0,26239;359,6042;121,1517;359,9866
0,00418;0,08481;0,24214;359,4102;121,0876;0,01799044
0,00432;0,0931;0,26175;359,5171;121,1059;359,9859
0,00401;0,08865;0,2509;359,4861;121,0872;359,993
0,0034;0,07045;0,20797;359,5288;121,0894;0,00214698
0,00319;0,0651;0,19496;359,5211;121,095;359,991
0,0031;0,06254;0,18857;359,5183;121,0794;0,004980197
0,00305;0,06328;0,19023;359,5212;121,076;0,001774831
0,00293;0,064;0,19188;359,5106;121,0735;-0,001150582
0,00289;0,06475;0,19349;359,5024;121,0762;2,401329E-07
0,00288;0,06556;0,19506;359,4815;121,0712;359,9896
0,0029;0,06634;0,19663;359,4953;121,0709;0,001250066
0,00306;0,06694999;0,19825;359,5032;121,0723;0,007736654
0,00319;0,06764;0,19982;359,4992;121,0758;-0,005510693
0,00326;0,06847;0,20132;359,5011;121,0744;-0,004161758
0,00343;0,06762;0,1987;359,527;121,0708;359,9859
0,00353;0,06832;0,20024;359,4786;121,0555;0,004415154
0,00413;0,08058999;0,22961;359,4994;121,061;0,003810484
0,00469;0,09226;0,25781;359,515;121,0591;0,002983459
0,00499;0,09528;0,26451;359,5146;121,0575;-0,004984563
0,00549;0,10521;0,28727;359,519;121,0712;359,9921
0,00601;0,11579;0,3126;359,5099;121,0668;-0,0009492441
0,00599;0,11583;0,31199;359,5003;121,0712;-0,00524493
0,00573;0,1101;0,29792;359,4876;121,0638;0,004387546
0,00486;0,08954;0,24647;359,5229;121,0917;359,9937
0,00553;0,10667;0,2884;359,5082;121,0723;0,0003931105
0,00623;0,12701;0,33622;359,5192;121,0826;-0,002463117
0,00554;0,11171;0,29896;359,5471;121,0868;359,9915
0,00509;0,09947;0,26945;359,5017;121,077;-0,0001813404
0,00493;0,09491999;0,25985;359,4961;121,0733;359,9915
0,00454;0,08414;0,23501;359,5103;121,0728;359,9939
0,00402;0,06773;0,19683;359,4909;121,0684;-0,00101539
0,00408;0,06836;0,19846;359,5213;121,0783;359,9821
0,00414;0,06901;0,20006;359,5001;121,0652;0,001927814
0,00424;0,06923001;0,20184;359,468;121,0599;-0,001203499
0,00425;0,07011;0,20331;359,4734;121,0776;0,005269234
0,00436;0,07048;0,205;359,5338;121,0531;0,004049996
0,0044;0,07099;0,20661;359,5294;121,0776;359,9892
0,00444;0,07154;0,2082;359,4998;121,0789;359,9906
0,00438;0,07195;0,20983;359,524;121,0841;2,534728E-07
0,00454;0,07245;0,21141;359,5422;121,0911;0,01403179
0,00455;0,07342;0,21277;359,5397;121,0813;0,02754579
0,00458;0,07397;0,21431;359,5468;121,0853;0,02213991
0,00447;0,07457;0,2158;359,5128;121,0813;0,003309573
0,00447;0,07515;0,2173;359,537;121,1062;-0,0008973854
0,00455;0,07566001;0,2188;359,5103;121,0969;0,004391185
0,00451;0,07645;0,22018;359,5017;121,0845;-0,005162965
0,00449;0,07711;0,22159;359,4972;121,1041;359,9849
0,00449;0,07773;0,223;359,5227;121,1158;0,004719278
0,0044;0,0787;0,22425;359,498;121,0968;359,9926
0,00442;0,07896;0,22578;359,5041;121,0894;0,007237856
0,0044;0,07923999;0,22731;359,5249;121,1053;359,993
0,00456;0,07948;0,22885;359,5169;121,1059;0,006592087
0,00471;0,07988;0,23032;359,6827;121,1613;359,9891
0,00491;0,08082;0,23155;359,5111;121,1129;359,9929
0,00473;0,08139;0,23292;359,5318;121,1123;0,009749247
0,00475;0,08212;0,23422;359,5227;121,1105;-0,0008907169
0,00482;0,0827;0,23557;359,5376;121,1186;0,003539833
0,00495;0,08315;0,23698;359,519;121,123;-0,00418812
0,00507;0,08362;0,23836;359,5268;121,1315;0,006425146
0,00506;0,08461;0,23951;359,5507;121,1444;359,9866
0,00497;0,08544;0,2407;359,5264;121,1378;359,9888
0,00501;0,08605999;0,24198;359,5369;121,1412;359,9836
0,00494;0,08668;0,24324;359,5364;121,1175;359,9887
0,00508;0,08696;0,24465;359,5347;121,1313;359,9876
0,00507;0,08731;0,24603;359,545;121,1231;359,9905
0,00509;0,08777;0,24736;359,5324;121,1262;359,9729
0,00502;0,08814;0,24872;359,6092;121,1446;-0,001017188
0,00499;0,0885;0,25007;359,4766;121,0765;359,9782
0,00491;0,08889;0,2514;359,3782;121,0545;0,01410304
0,00483;0,08951;0,25263;359,5733;121,1118;-0,003252501
0,00473;0,08998001;0,2539;359,5681;121,1105;-0,0009233557
0,0047;0,09089;0,25498;359,5748;121,0947;359,9929
0,00464;0,09134;0,25625;359,5741;121,1106;359,9917
0,0046;0,09228;0,25729;359,6805;121,1865;359,9868
0,00455;0,09289;0,25846;359,4717;121,049;0,04675777
0,00468;0,09358;0,25956;359,6256;121,1062;0,02249918
0,00489;0,09428;0,26065;359,614;121,1031;0,01546105
0,00503;0,09525;0,26163;359,6009;121,1019;0,002227256
0,00509;0,09603;0,26268;359,574;121,1013;-0,005533807
0,00521;0,09643;0,26389;359,6266;121,1133;0,001502273
0,00536;0,097;0,26503;359,5429;121,0825;-0,0009703178
0,00551;0,09771;0,26609;359,6217;121,1206;0,00579865
0,00524;0,09823;0,26721;359,6074;121,0941;0,01264966
0,00527;0,09857;0,26839;359,5949;121,0883;-0,002426926
0,00522;0,09867;0,26966;359,5786;121,0864;359,9929
0,00512;0,09875;0,27095;359,602;121,0789;0,004407219
0,00513;0,09894;0,27216;359,5776;121,0851;359,9903
0,00515;0,09903;0,27342;359,5641;121,058;-0,003979741
0,00521;0,09916;0,27465;359,5819;121,0778;0,003181525
0,0051;0,09934;0,27586;359,5781;121,0875;0,011906
0,00505;0,09935;0,27713;359,5919;121,0944;-0,004312412
0,00479;0,0991;0,27851;359,5644;121,0981;-0,003551534
0,00477;0,09917;0,27976;359,565;121,1122;0,002854328
0,00472;0,09932;0,28096;359,5994;121,1155;-0,001487177
0,00471;0,09968;0,28207;359,5623;121,1083;0,00792014
0,00485;0,10015;0,28314;359,5914;121,1153;-0,0004748703
0,00472;0,10028;0,28435;359,7628;121,1736;-0,003385041
0,0046;0,10053;0,28551;359,5664;121,1093;0,01410635
0,00451;0,10078;0,28667;359,617;121,1136;359,9879
0,00458;0,10108;0,2878;359,5823;121,1199;0,002402944
0,00457;0,1014;0,28892;359,5688;121,1343;0,017888
0,00378;0,05832;0,1829;359,5781;121,1327;0,011253
0,00363;0,05875;0,18473;359,5499;121,1222;0,02152183
0,00362;0,05924;0,18651;359,5631;121,1348;0,006894183
0,0036;0,05981;0,18825;359,5499;121,1433;-0,001826144
0,00359;0,0603;0,18999;359,5289;121,1356;359,9939
0,00365;0,06087;0,19169;359,5559;121,1473;-0,00448386
0,00383;0,06155;0,19333;359,5117;121,1458;0,002424751
0,00375;0,06206;0,19503;359,5403;121,1648;0,006824699
0,00398;0,0627;0,19666;359,5681;121,1427;0,01085324
0,00431;0,06814;0,21;359,5708;121,1609;0,009203086
0,00489;0,08102;0,24197;359,5364;121,1584;0,006080081
0,00446;0,07392;0,22478;359,5319;121,1632;359,9784
0,00525;0,09344999;0,27122;359,5544;121,1664;1,867686E-07
0,00524;0,09426;0,27253;359,5479;121,1688;359,9915
0,00558;0,10017;0,28585;359,5262;121,1696;0,01157262
0,00549;0,09934;0,2834;359,4404;121,1049;0,004804039
0,0053;0,09455001;0,27166;359,6948;121,2111;0,002118482
0,00562;0,10377;0,29347;359,4028;121,1108;0,01753608
0,00522;0,09448;0,27082;359,7029;121,2343;0,002010997
0,00479;0,08262;0,24191;359,3834;121,1164;0,006619369
0,0043;0,07073;0,21293;359,7;121,2158;359,9915
0,00392;0,06197;0,19149;359,5236;121,1468;0,002042697
0,00382;0,06248;0,19319;359,5463;121,1474;-0,001145867
0,00382;0,06315;0,1948;359,5943;121,1329;359,9815
0,00378;0,06364;0,19647;359,5367;121,1443;359,993
0,00381;0,06442;0,198;359,5367;121,1317;359,9899
0,00364;0,06005;0,18725;359,5403;121,1291;0,002890277
0,00366;0,06071;0,18887;359,5341;121,1634;359,9889
0,00375;0,06542;0,20026;359,5356;121,1478;0,008537655
0,00453;0,08981;0,25819;359,5419;121,1639;359,9719
0,00518;0,10908;0,30446;359,5663;121,1334;359,9812
0,00537;0,11627;0,3224;359,5606;121,144;0,01381001
0,00544;0,12371;0,34075;359,5296;121,1523;0,005053403
0,00553;0,1285;0,35356;359,5883;121,1346;-0,001620424
0,00556;0,13271;0,36384;359,5667;121,145;359,988
0,00561;0,13431;0,36735;359,5536;121,1452;359,9845
0,00552;0,12774;0,35132;359,5555;121,1553;359,9865
0,00542;0,12521;0,34573;359,4311;121,0815;359,9845
0,00551;0,12764;0,35174;359,521;121,1501;359,9793
0,00564;0,1253;0,34623;359,5344;121,1235;0,0005407367
0,00521;0,1102;0,30878;359,5713;121,124;359,9922
0,00518;0,10403;0,29261;359,5627;121,109;-0,001131723
0,00509;0,0993;0,28097;359,5451;121,1311;0,007699345
0,00485;0,09369;0,26687;359,5846;121,1215;0,01454556
0,00474;0,08978;0,25694;359,5804;121,128;0,01346456
0,00464;0,08692;0,24984;359,5565;121,1319;0,01892859
0,00474;0,08916;0,25445;359,683;121,1951;359,9926
0,00469;0,0868;0,2477;359,3764;121,0753;0,03722426
0,00453;0,08268;0,23723;359,5691;121,1545;0,01005506
0,00446;0,08179;0,23502;359,7035;121,219;359,9739
0,00458;0,08763;0,24924;359,5518;121,1556;0,0127508
0,00448;0,08887;0,2527;359,4556;121,1194;0,03029001
0,0045;0,08918;0,25324;359,5605;121,1632;0,02311675
0,00449;0,08789;0,24956;359,56;121,1786;0,01665479
0,00451;0,08527;0,24313;359,5841;121,1939;0,006783756
0,00457;0,08585;0,2446;359,8386;121,2843;0,01243792
0,0044;0,0823;0,23636;359,3199;121,1258;0,01233688
0,00427;0,07992;0,23088;359,5671;121,2196;-0,0008083198
0,00415;0,07724;0,22434;359,5963;121,219;0,02081533
0,00401;0,07454;0,21787;359,686;121,2665;359,976
0,00389;0,07093;0,20915;359,4635;121,1731;0,01466781
0,00388;0,06949;0,20543;359,5731;121,2158;-0,004468148
0,00373;0,06623001;0,19749;359,5847;121,2158;-0,003263863
0,00366;0,06467;0,19385;359,8906;121,3016;0,004218659
0,00372;0,06713;0,19956;359,6101;121,1971;359,9889
0,00374;0,0706;0,20786;359,5202;121,1692;-7,510803E-06
0,00399;0,07833999;0,22711;359,6418;121,1942;359,9883
0,00408;0,08143;0,23463;359,5293;121,1617;-0,003301934
0,00437;0,08813;0,25161;359,5825;121,1611;359,9883
0,00444;0,091;0,25866;359,4901;121,1327;359,9656
0,0043;0,0885;0,25264;359,3933;121,0798;0,0004924149
0,0041;0,08594;0,24636;359,7397;121,1887;359,9586
0,00452;0,09442;0,26742;359,4339;121,07;0,02059384
0,00479;0,10213;0,28579;359,7646;121,1716;359,9756
0,00477;0,09969001;0,27969;359,5756;121,1324;0,001470932
0,00457;0,09327;0,26386;359,5829;121,0894;0,003753582
0,0043;0,08627;0,2461;359,5566;121,0986;359,9872
0,00434;0,08717;0,24858;359,5598;121,1068;359,9863
0,00412;0,08041999;0,23188;359,3974;121,0205;0,02740941
0,00413;0,07883999;0,22808;359,5514;121,0999;-0,0009989991
0,0041;0,07739;0,22433;359,5537;121,0802;0,01248965
0,00427;0,07808;0,22642;359,5612;121,0656;359,989
0,00397;0,07318;0,21466;359,5361;121,0384;359,9942
0,00392;0,07212;0,2129;359,5222;121,0258;359,9849
0,00363;0,06219;0,18882;359,5114;121,0139;359,9875
0,00376;0,06836;0,2041;359,5118;121,0056;359,9884
0,00369;0,06648;0,19971;359,5237;120,9981;359,9851
0,00354;0,06095;0,18655;359,531;120,991;-0,003767095
0,00346;0,06022;0,1844;359,5321;120,9883;-0,0008053753
0,00332;0,06115;0,18647;359,5675;120,9976;0,0002532978
0,0033;0,06181;0,18795;359,5144;120,987;0,009510699
0,00321;0,06146;0,18692;359,5427;120,9964;-0,003225593
0,00326;0,06221;0,18922;359,5086;120,993;-0,001475268
0,00328;0,06283;0,19079;359,5085;120,9924;0,004116421
0,0032;0,06255;0,19016;359,5305;120,9992;-0,001181489
0,00302;0,06007;0,18425;359,5185;120,9942;0,001565703
0,00296;0,06446;0,1952;359,5113;120,9936;-0,002512427
0,00288;0,06622;0,19942;359,5181;120,9989;3,601985E-07
0,00281;0,06421;0,19467;359,5209;120,9887;359,9888
0,00282;0,06488;0,19621;359,5151;121,002;-0,0001527909
0,00288;0,06513;0,19792;359,5133;121,0114;359,9898
0,00285;0,06572;0,19948;359,501;121,0076;0,005014243
0,0028;0,06669001;0,20085;359,5333;121,0174;359,992
0,00307;0,06807;0,20205;359,5054;121,0078;0,01108896
0,00314;0,06839;0,20147;359,5347;121,0219;0,007018237
0,00315;0,06879;0,20194;359,5284;121,0257;0,001827351
0,00342;0,06928;0,20212;359,5283;121,0325;0
0,00352;0,06985;0,20366;359,5074;121,0188;0,02358128
0,00345;0,06246;0,18677;359,5493;121,0485;359,9919
0,00355;0,06275;0,18859;359,4989;121,0476;0,01239333
0,00374;0,06358;0,19017;359,5464;121,031;-0,000919503
0,00399;0,06423;0,19182;359,5238;121,0782;0,003593711
0,00419;0,06483001;0,19347;359,5083;121,0519;0,006628222
0,00398;0,06552;0,19508;359,5315;121,0564;-0,00058871
0,00383;0,06325;0,1897;359,517;121,0619;-0,0008974947
0,00389;0,06665;0,1984;359,5247;121,0525;359,9816
0,00403;0,07326;0,21417;359,5137;121,0572;0,005016514
0,00388;0,0718;0,21022;359,5634;121,0688;0,005983313
0,00359;0,0644;0,19152;359,5472;121,0509;0,02009673
0,00356;0,06666;0,19609;359,5498;121,0742;0,01344924
0,00364;0,07049;0,20502;359,5384;121,0564;0,008504302
0,00366;0,07543;0,21747;359,5638;121,0532;359,9906
0,00374;0,08377;0,23726;359,5192;121,0724;-0,003550542
0,00414;0,09704;0,26985;359,5361;121,0549;0,004616173
0,0046;0,10811;0,29753;359,5713;121,0508;0,002904712
0,00487;0,11735;0,32;359,5295;121,0524;-0,0001746026
0,00545;0,1353;0,36432;359,5146;121,0584;0,01735221
0,01073;0,25131;0,66457;359,5347;121,062;2,668131E-08
0,02593;0,2485;0,71852;359,5398;121,0532;0,006013069
-0,03492;0,11948;0,75609;359,5359;121,0594;0,002177261
-0,00572;0,05891;0,76474;359,5271;121,0722;-0,003943142
0,01838;0,04114;0,76542;359,5438;121,0514;-0,003311252
0,02977;0,13922;1,00318;359,5038;121,0751;359,982
0,03237;0,15852;0,99831;359,5494;121,0687;359,9891
0,03229;0,22309;0,98316;359,533;121,0605;359,9828
0,02281;0,29736;0,9617;359,5449;121,0637;359,9834
0,01052;0,13262;0,40434;359,5535;121,0586;359,9907
0,02831;0,51086;1,3514;359,5797;121,0519;359,9862
0,03811;0,7657;1,94886;359,5569;121,0664;359,9941
0,04353;1,12357;2,82134;359,5178;121,0748;0,0007831382
0,05717;1,40756;3,50557;359,5573;121,0862;-0,005356614
0,03476;0,92535;2,29289;359,549;121,0634;-0,00303195
0,02926;0,78847;1,96063;359,5547;121,0987;-0,001775115
0,02581;0,72382;1,80855;359,5394;121,0831;0,005980532
0,02478;0,63168;1,58548;359,5296;121,0793;0,01032626
0,02597;0,63432;1,59103;359,5433;121,1067;0,004000964
0,0283;0,65314;1,63752;359,5179;121,0762;0,008191033
0,03345;0,77155;1,93433;359,5632;121,1065;-7,737548E-07
0,03342;0,78146;1,95915;359,5493;121,0904;0,005068744
0,03535;0,83688;2,09858;359,5807;121,1135;-0,003184514
0,03541;0,82806;2,08029;359,5528;121,1173;359,9937
0,03853;0,87572;2,20152;359,5723;121,1195;359,9928
0,03924;0,84536;2,12212;359,5612;121,1196;359,988
0,04197;0,9076501;2,27858;359,5768;121,1243;0,002200688
0,04424;0,9489;2,37811;359,8268;121,2034;0,01865477
0,04361;0,96836;2,43195;359,5794;121,1195;0,0142617
0,04115;0,95281;2,39909;359,5932;121,1184;0,011514
0,04009;0,9441;2,38246;359,5802;121,111;0,00235385
0,03588;0,81095;2,04426;359,5735;121,1145;-0,005717427
0,02778;0,63193;1,59475;359,3395;121,0418;359,989
0,02232;0,5029;1,27023;359,7762;121,1774;0,01285899
0,01839;0,41401;1,04629;359,57;121,1135;-0,001823405
0,0176;0,38655;0,97859;359,5681;121,1133;0,0005306354
0,0156;0,33897;0,86318;359,6304;121,1255;0,002397953
0,01296;0,28505;0,72886;359,4678;121,088;359,9779
0,01058;0,22869;0,58705;359,705;121,1493;0,01754504
0,00879;0,1819;0,47105;359,5631;121,1182;359,9754
0,00708;0,13583;0,35875;359,4844;121,0816;359,97
0,00676;0,12935;0,34239;359,6288;121,1416;7,573399E-05
0,00692;0,1272;0,33783;359,5493;121,0854;359,9785
0,00672;0,12271;0,3279;359,6062;121,1064;359,9827
0,00609;0,11066;0,3002;359,6487;121,1062;-0,004137398
0,00523;0,09803;0,26934;359,5782;121,0869;359,9718
0,00506;0,10319;0,28142;359,463;121,0294;0,006504679
0,00486;0,10341;0,28225;359,7325;121,1345;359,9767
0,00529;0,11381;0,30712;359,6484;121,0809;359,9892
0,00583;0,12344;0,3293;359,4215;121,0201;0,01587457
0,00526;0,1076;0,29092;359,79;121,1319;359,9748
0,00489;0,09355;0,25805;359,597;121,0578;0,01080921
0,00441;0,08384;0,23601;359,6847;121,0632;359,9878
0,0042;0,0704;0,20387;359,5964;121,0552;0,004767283
0,00446;0,08058;0,22844;359,5781;121,0719;359,9914
0,00428;0,07002;0,20331;359,6415;121,0603;0,003201394
0,00422;0,06357;0,18891;359,6285;121,0703;0,01220328
0,00438;0,0663;0,19538;359,5634;121,077;0,008270679
0,00431;0,06061;0,18293;359,5896;121,0735;0,00664317
0,00453;0,06089;0,18479;359,646;121,0855;0,0247627
0,00484;0,06268;0,19099;359,4991;121,0829;359,9828
0,00456;0,06286;0,19283;359,66;121,0861;0,0323016
0,00473;0,06397;0,19424;359,5537;121,0869;0,02624471
0,00529;0,06271;0,19442;359,6296;121,0962;0,005818669
0,0056;0,07045;0,21421;359,5275;121,0825;-0,005096163
0,00598;0,07706;0,2316;359,643;121,0984;0,02199189
0,00548;0,0799;0,23714;359,5857;121,0969;359,9916
0,00538;0,06911;0,21044;359,5813;121,0864;-0,001760088
0,00448;0,0619;0,19283;359,5954;121,085;7,920283E-05
0,00515;0,07694;0,23007;359,588;121,0832;0,01156247
0,00392;0,06266;0,19299;359,6067;121,0712;0,02013366
0,00371;0,06369;0,19447;359,6728;121,1022;-0,000358444
0,00345;0,06094;0,18812;359,5379;121,0927;0,02258062
0,00342;0,06091;0,18821;359,5975;121,0995;0,007727335
0,00354;0,06822;0,20583;359,5764;121,1068;0,01324268
0,00356;0,06759;0,20426;359,631;121,1268;-0,003059962
0,00409;0,08612;0,24946;359,5371;121,0922;0,01446313
0,00419;0,09675;0,27474;359,5838;121,1155;-0,003858438
0,00427;0,10377;0,29105;359,5624;121,1023;-0,001920006
0,0042;0,10338;0,28964;359,5922;121,1025;0,002081233
0,00413;0,10417;0,29148;359,6266;121,1199;359,9886
0,00429;0,11142;0,30841;359,5301;121,0962;0,002053781
0,00423;0,11073;0,30642;359,5611;121,1095;359,9942
0,00455;0,12545;0,34242;359,5811;121,1209;359,993
0,00435;0,11929;0,32646;359,6405;121,1403;-0,00255342
0,00417;0,11676;0,31971;359,5405;121,106;0,000955897
0,0039;0,11039;0,30461;359,5728;121,1302;0,01141256
0,00394;0,11005;0,30416;359,347;121,0568;359,987
0,00385;0,10872;0,30181;359,5717;121,1219;0,002144339
0,00391;0,10905;0,30346;359,5749;121,1199;0,002073273
0,00482;0,12777;0,35154;359,5828;121,1192;359,994
0,00568;0,14567;0,39834;359,671;121,158;359,9749
0,00534;0,13679;0,37588;359,5719;121,1205;359,993
0,00515;0,12983;0,35827;359,4303;121,0588;0,02594843
0,00569;0,14016;0,3853;359,5699;121,1161;359,9925
0,00606;0,14757;0,40365;359,6951;121,1711;359,9755
0,00601;0,14236;0,38913;359,4276;121,0757;0,02630223
0,00526;0,10736;0,29986;359,584;121,1321;0,001813223
0,0049;0,09827;0,27634;359,5932;121,1331;0,01614254
0,00537;0,11139;0,30915;359,5807;121,1292;0,004186284
0,00487;0,10001;0,28164;359,5736;121,1317;0,01359094
0,00454;0,0917;0,26133;359,5813;121,1305;0,009554315
0,00483;0,09961;0,28212;359,5225;121,1171;359,9883
0,00519;0,10176;0,28774;359,5676;121,139;0,0001042301
0,005;0,09565;0,2717;359,5604;121,1175;-0,001747139
0,00511;0,09367;0,2665;359,5624;121,1078;0,002043473
0,00531;0,09618;0,27382;359,5868;121,1012;359,9872
0,00521;0,09244;0,26535;359,5484;121,1171;-0,005224764
0,00544;0,09643;0,2751;359,5558;121,0899;0,01215883
